sample	embryo	stage	pass_rnaQC	pass_metQC	pass_accQC	lineage10x	lineage10x_2	UMAP1	UMAP2
E7.5_Plate3_D6	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	6.51575644840889	5.1129802589795
E7.5_Plate3_D7	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	7.94730254642622	5.64198564326683
E7.5_Plate3_D8	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.75086274810133	-6.51862798843065
E7.5_Plate3_E1	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	2.39844917669927	-0.0161741948155278
E7.5_Plate3_E10	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-5.63006052788414	6.04485795277182
E7.5_Plate3_E12	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	4.16199705143126	-0.598103341803563
E7.5_Plate3_E2	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.4574658932662	-7.60329675103236
E7.5_Plate3_E4	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	3.1682998294306	2.7122171962913
E7.5_Plate3_E6	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	8.21731682722654	4.92443335333442
E7.5_Plate3_E7	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-2.14801174095299	7.72321775223925
E7.5_Plate3_E8	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	8.63399314404763	5.24162599096827
E7.5_Plate3_E9	E7.5_embryo3	E7.5	TRUE	FALSE	FALSE	Rostral_neurectoderm	Ectoderm	2.27438924572188	-5.1145047021922
E7.5_Plate3_F1	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Notochord	Endoderm	4.8488099429291	3.68700965290674
E7.5_Plate3_F10	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Mesenchyme	Mesoderm	-4.79764796019259	2.83800940582861
E7.5_Plate3_F11	E7.5_embryo3	E7.5	TRUE	FALSE	FALSE	Def._endoderm	Endoderm	7.92446911191775	5.5333395057003
E7.5_Plate3_F12	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	3.43825650035068	1.93730462248626
E7.5_Plate3_F2	E7.5_embryo3	E7.5	TRUE	FALSE	FALSE	Rostral_neurectoderm	Ectoderm	2.84019733114575	-2.32030351772578
E7.5_Plate3_F3	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-5.23807561608676	4.72884477855196
E7.5_Plate3_F4	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	2.12107189058849	1.28782133949918
E7.5_Plate3_F5	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.99686605566669	-1.9801819337556
E7.5_Plate3_F6	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Notochord	Endoderm	6.57884509236644	6.00076184069697
E7.5_Plate3_F7	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.54373486636929	-3.12963145080516
E7.5_Plate3_F9	E7.5_embryo3	E7.5	TRUE	FALSE	FALSE	Notochord	Endoderm	7.8411805410002	5.59788437405146
E7.5_Plate3_G1	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Anterior_Primitive_Streak	Primitive_Streak	-0.1770792803872	1.09122838785961
E7.5_Plate3_G11	E7.5_embryo3	E7.5	TRUE	FALSE	FALSE	Notochord	Endoderm	6.17835896932267	4.75744022927491
E7.5_Plate3_G2	E7.5_embryo3	E7.5	TRUE	FALSE	FALSE	Nascent_mesoderm	Mesoderm	0.158119402531401	6.13397760145478
E7.5_Plate3_G3	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-4.24454404571685	6.8416676570774
E7.5_Plate3_G5	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.95890160443793	-4.59388553869124
E7.5_Plate3_G6	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	2.21880998878925	-1.47318335507559
E7.5_Plate3_G8	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	0.903475557249344	-7.40105142092133
E7.5_Plate3_G9	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Notochord	Endoderm	7.1607482380331	5.76530966772579
E7.5_Plate3_H10	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	3.66295357866942	2.25604954507418
E7.5_Plate3_H11	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	7.79670411774208	4.89770950538034
E7.5_Plate3_H12	E7.5_embryo3	E7.5	TRUE	FALSE	FALSE	Primitive_Streak	Primitive_Streak	-2.72323739124687	-1.69643948302881
E7.5_Plate3_H2	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	2.0444616099664	-3.87012891470206
E7.5_Plate3_H4	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	8.97640742093829	5.20824583510419
E7.5_Plate3_H5	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	1.8770479025715	5.55318735414821
E7.5_Plate3_H6	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	2.98232787047596	2.16503473022417
E7.5_Plate3_H7	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	0.296007794956888	6.42245463501102
E7.5_Plate3_H9	E7.5_embryo3	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	7.56517474009966	4.84754814889059
E7.5_Plate4_A11	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	3.02904809231365	-1.27890606026407
E7.5_Plate4_A12	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.133327697223754	9.06198825848661
E7.5_Plate4_A3	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	1.63663918893592	7.00559695285586
E7.5_Plate4_A4	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Notochord	Endoderm	6.60598790896049	5.60907193095525
E7.5_Plate4_A5	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	1.85726662792323	-4.08031131449636
E7.5_Plate4_A7	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-1.40688322274742	6.31121932808274
E7.5_Plate4_A8	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	1.93611245052361	4.66842330049047
E7.5_Plate4_A9	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	6.78173810309506	4.7908390607797
E7.5_Plate4_B1	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	1.27720044301834	5.24267610118565
E7.5_Plate4_B10	E7.5_embryo4	E7.5	TRUE	FALSE	FALSE	Nascent_mesoderm	Mesoderm	-2.37165251291041	7.54889047159333
E7.5_Plate4_B11	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-3.56708719183851	4.45459651742354
E7.5_Plate4_B3	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.770648635261048	6.17300945475058
E7.5_Plate4_B6	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-5.39310332980618	6.99483704430712
E7.5_Plate4_B8	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	2.07995589396093	7.21078363718931
E7.5_Plate4_B9	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	2.08915991685556	-3.46263210997689
E7.5_Plate4_C10	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-5.11972013744038	6.3991607698254
E7.5_Plate4_C11	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	8.59701677598087	5.13887238290163
E7.5_Plate4_C12	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	2.45050188547462	-5.57071975457915
E7.5_Plate4_C2	E7.5_embryo4	E7.5	TRUE	FALSE	FALSE	Mixed_mesoderm	Mesoderm	-5.52222071683549	6.41760653003888
E7.5_Plate4_C3	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	1.59285456778677	5.73293941801225
E7.5_Plate4_C5	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	2.94289925478082	3.63280065117955
E7.5_Plate4_C6	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-1.06908744655133	6.50184418672456
E7.5_Plate4_C7	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-1.46814991738172	6.92634145273025
E7.5_Plate4_C8	E7.5_embryo4	E7.5	TRUE	FALSE	FALSE	Nascent_mesoderm	Mesoderm	1.10936557910188	7.16012823646757
E7.5_Plate4_C9	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.58305251028515	7.74652122588256
E7.5_Plate4_D1	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-3.13945937208074	5.13713371308487
E7.5_Plate4_D10	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-2.82644657874103	5.49558217164666
E7.5_Plate4_D11	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.4850426342206	-4.51814259134164
E7.5_Plate4_D12	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	4.67413733109741	3.71904917645825
E7.5_Plate4_D2	E7.5_embryo4	E7.5	TRUE	FALSE	FALSE	Visceral_endoderm	Endoderm	8.87760107444062	7.23902042876587
E7.5_Plate4_D3	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	4.43210957414803	1.57756272761023
E7.5_Plate4_D4	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.128354366871948	8.02744077691631
E7.5_Plate4_D5	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-3.96602841983573	4.2251032262015
E7.5_Plate4_D6	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	3.03931671897158	2.83001522842252
E7.5_Plate4_D7	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-1.3008349204193	8.57570535870343
E7.5_Plate4_D8	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-2.33645372472999	5.71535502652508
E7.5_Plate4_D9	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	0.70182021942821	5.81227823304144
E7.5_Plate4_E1	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	1.2976478742796	6.49847096396612
E7.5_Plate4_E10	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.54631899999915	-5.57448586349045
E7.5_Plate4_E11	E7.5_embryo4	E7.5	TRUE	FALSE	FALSE	Nascent_mesoderm	Mesoderm	1.78102286781012	4.82086092000705
E7.5_Plate4_E12	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-3.03864143962193	5.83576641651054
E7.5_Plate4_E3	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.0957781641002703	8.82083205261183
E7.5_Plate4_E4	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	3.63835120918802	0.472466044850865
E7.5_Plate4_E5	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	2.68026410945036	-2.19026685153172
E7.5_Plate4_E6	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	7.59952002109047	4.49938470574145
E7.5_Plate4_E7	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-2.17412948421322	5.96326206303232
E7.5_Plate4_E8	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	1.97678338695153	6.0364804372409
E7.5_Plate4_F1	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-3.52425626340241	7.95652488347845
E7.5_Plate4_F11	E7.5_embryo4	E7.5	TRUE	FALSE	FALSE	Mixed_mesoderm	Mesoderm	-5.84872197960984	4.43945986311754
E7.5_Plate4_F12	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	2.92353057939847	1.41473628667812
E7.5_Plate4_F4	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	2.99762181638832	2.92399577369438
E7.5_Plate4_F5	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-5.56053628172073	4.12513590227583
E7.5_Plate4_F6	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	7.80024095854911	4.83365159750966
E7.5_Plate4_F7	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.620692475766504	6.51024206786788
E7.5_Plate4_F8	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Visceral_endoderm	Endoderm	8.69335018647	7.25104929264779
E7.5_Plate4_F9	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	3.40275142124678	-1.08012764160002
E7.5_Plate4_G10	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.431197833542362	9.14975461687469
E7.5_Plate4_G11	E7.5_embryo4	E7.5	TRUE	FALSE	FALSE	Rostral_neurectoderm	Ectoderm	2.20433515868416	-5.70500662882432
E7.5_Plate4_G12	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	2.25823397196758	4.15197517056043
E7.5_Plate4_G3	E7.5_embryo4	E7.5	TRUE	FALSE	FALSE	Nascent_mesoderm	Mesoderm	1.47656280378619	6.57369925067609
E7.5_Plate4_G4	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	3.06385651949512	-5.0808492806339
E7.5_Plate4_G6	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	8.92027920445699	5.00882609511485
E7.5_Plate4_G7	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-3.4718366582725	5.0695465679493
E7.5_Plate4_G8	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	2.60687755549964	-2.64078671427797
E7.5_Plate4_G9	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	1.21747197980724	6.28243525012469
E7.5_Plate4_H1	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-2.72360818758038	7.86766063374106
E7.5_Plate4_H10	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.447529907752565	7.89971912215034
E7.5_Plate4_H11	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.5338221535518	-4.95961739455061
E7.5_Plate4_H2	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Caudal_epiblast	Primitive_Streak	4.17414514745631	1.76752361740789
E7.5_Plate4_H3	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-3.49539335726548	7.30766609984921
E7.5_Plate4_H4	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-0.702344877383492	6.3681014507187
E7.5_Plate4_H5	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-4.93659455267792	5.50773936158143
E7.5_Plate4_H7	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	3.15928409479561	-2.68976944525126
E7.5_Plate4_H8	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	2.47129605443941	3.76959185281068
E7.5_Plate4_H9	E7.5_embryo4	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	2.93057986075769	-2.87563176304503
PS_VE_Plate10_C03	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.0765522824728526	-4.46163076253099
PS_VE_Plate10_C10	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.55719370424131	-1.1869949820071
PS_VE_Plate10_C11	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.235348942766837	-2.92915606562639
PS_VE_Plate10_D02	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Rostral_neurectoderm	Epiblast	-0.432187332485799	1.20946815326811
PS_VE_Plate10_D03	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	3.73385912383032	-1.23231085695326
PS_VE_Plate10_D04	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	3.02735907931777	0.801960061019152
PS_VE_Plate10_E02	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.22528339063421	-8.21883797274263
PS_VE_Plate10_E03	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.176976109995125	0.044853708385742
PS_VE_Plate10_E04	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.28500072872424	-3.21408620548378
PS_VE_Plate10_E06	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.60064101342183	-0.572688715434613
PS_VE_Plate10_E07	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.00951420174868	-3.67546755277866
PS_VE_Plate10_E08	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.18938653186574	-1.17343418853456
PS_VE_Plate10_E11	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.59438040561056	-4.57829605482523
PS_VE_Plate10_F02	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.42629382690861	-7.3407113729739
PS_VE_Plate10_F03	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.141433042899555	0.192978149901351
PS_VE_Plate10_F06	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.24751217885791	-6.33355741758865
PS_VE_Plate10_F11	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.508616680150232	0.21804743437122
PS_VE_Plate10_G03	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.578130408625947	-3.05799508728104
PS_VE_Plate10_G05	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.96155890218171	-6.77535911452435
PS_VE_Plate10_G06	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.94068148229978	-8.17537293481949
PS_VE_Plate10_G07	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.337949483051449	-3.94328283854967
PS_VE_Plate10_G08	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.47412352343808	-2.90081441764877
PS_VE_Plate10_G10	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.50098708606225	-0.838999877807337
PS_VE_Plate10_H04	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.89556603149592	-8.39032357685476
PS_VE_Plate10_H06	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.18348385375949	-1.43577487931528
PS_VE_Plate10_H08	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.00603714589668	-2.45682437348975
PS_VE_Plate10_H10	PS_VE_E6.5_5	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.20869993208194	-6.56378839350691
PS_VE_Plate11_A01	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.099855901152	-6.94988269238777
PS_VE_Plate11_A02	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	3.04007638163632	-0.28075560045566
PS_VE_Plate11_A05	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.61840095757864	-1.21891494562822
PS_VE_Plate11_A06	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.73683812594567	-6.49881745114476
PS_VE_Plate11_A07	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.72661953136184	-8.96071493093837
PS_VE_Plate11_A09	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.7608128499341	-2.84298020937245
PS_VE_Plate11_A12	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.83344119591777	0.407048219691672
PS_VE_Plate11_B01	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.14533131922643	-7.75778350924727
PS_VE_Plate11_B03	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.0237031277661502	-2.47666737386406
PS_VE_Plate11_B04	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.8521013031842	-8.05713613038106
PS_VE_Plate11_B05	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.69993539447544	-1.26631551638554
PS_VE_Plate11_B06	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.7940588162639	-4.70792297826416
PS_VE_Plate11_B07	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.13995059689869	-3.05482116636826
PS_VE_Plate11_B09	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.72433150236706	-0.169417132253694
PS_VE_Plate11_B10	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.408197517627478	-2.82732408463196
PS_VE_Plate11_C03	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.319847142713434	-1.69126665075218
PS_VE_Plate11_C06	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.3898097162393	-5.95670210287019
PS_VE_Plate11_C10	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.85695062602828	-6.13083230315644
PS_VE_Plate11_C11	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.75029793405994	-0.684352928544335
PS_VE_Plate11_C12	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.75554916929761	-8.71463500988745
PS_VE_Plate11_D02	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.21974888393434	-5.74897757893502
PS_VE_Plate11_D05	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.708245986878	0.00977873779695329
PS_VE_Plate11_D06	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.810958935480972	-3.2009609329017
PS_VE_Plate11_D07	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.363343562564605	-5.22798624827871
PS_VE_Plate11_D08	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.09707321395962	0.160133698574275
PS_VE_Plate11_D09	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.47244449378401	-0.217776966701097
PS_VE_Plate11_E04	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.72947118296542	-3.78752115395523
PS_VE_Plate11_E06	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.916667674413467	1.32635064610187
PS_VE_Plate11_E09	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.86031785243088	-3.46667700828862
PS_VE_Plate11_E11	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.39559882182583	-0.444982916351821
PS_VE_Plate11_E12	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.13501306370438	-5.16184190489574
PS_VE_Plate11_F01	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.58279064642462	-2.18645389662907
PS_VE_Plate11_F03	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.8604537151493	-5.66750527774315
PS_VE_Plate11_F06	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.4642347373445	1.03230840079955
PS_VE_Plate11_F07	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	5.49808038088847	-0.224362183879166
PS_VE_Plate11_F08	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.885208088322955	-2.24481793782961
PS_VE_Plate11_F10	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.37768230822624	1.63367557478072
PS_VE_Plate11_F12	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.5452441923319	-2.03123275391333
PS_VE_Plate11_G01	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.59747063755577	-6.61088227191532
PS_VE_Plate11_G02	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.456197028688335	-5.61178764175691
PS_VE_Plate11_G05	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.46945747257863	-1.37900074674814
PS_VE_Plate11_G06	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.32659107822275	-6.14079650628026
PS_VE_Plate11_G07	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.37255390423049	-5.02255179758286
